,,Event.CrossSection,Event.HT,nLeptons,nJets,nBjets,nNotbjets,Event_type,Bjet_group,pT_1,eta_1,phi_1,pT_2,eta_2,phi_2,pT_3,eta_3,phi_3,pT_4,eta_4,phi_4,pT_5,eta_5,phi_5,pT_6,eta_6,phi_6,m_12,m_34,m_56,dR_12,dR_34,dR_56,dEta_12,dEta_34,dEta_56,dPhi_12,dPhi_34,dPhi_56,pT_12,pT_34,pT_56,xWt1,HT_select,m_1234,dR_1234,dR_1256,dR_3456,m_min,m_mean,m_max,dEta_min,dEta_mean,dEta_max
ttHjj fullhad,31,0.08406751,833.2688,2.0,7,4.0,3.0,2.0,4.0,212.9340057373047,-0.3123389184474945,-0.9599633812904358,99.24021911621094,-0.3262954652309418,1.4557031393051147,96.7317123413086,0.403390496969223,2.3061373233795166,88.66146087646484,-0.801159679889679,2.4225332736968994,132.4459686279297,-1.6843125820159912,2.1562986373901367,40.35557556152344,1.7693067789077759,-2.9544591903686523,272.9394840609264,120.53183983460823,407.4915775187195,0.7260602242410462,3.256187364121464,3.9755627270506673,0.013956546783447266,1.2045501470565796,3.4536194801330566,0.7259260733895978,3.0251967032724103,1.969165174168996,153.5626092339338,185.07988510120413,152.69993486305074,1.5473801823860864,789.1044311523438,532.5665542953222,0.4848354623678763,0.6227827915054909,3.2548569267157617,100.09062862737352,225.86947420082828,419.98637389108245,0.013956546783447266,1.3930468559265137,3.4536194801330566
ttHjj fullhad,32,0.08868962,480.08478,2.0,6,4.0,2.0,2.0,4.0,148.39820861816406,0.20036911964416504,2.0370914936065674,76.98490905761719,-0.8283553123474121,-1.2588177919387817,62.69369888305664,-0.9387779831886292,-0.41637080907821655,36.13517379760742,-1.8532781600952148,-2.3015716075897217,49.86765670776367,1.268572211265564,0.1674753576517105,48.397315979003906,-1.176527500152588,-3.0329082012176514,244.82046523903261,91.56494427289792,182.96971689671662,1.0402344046735168,2.0953024601563253,2.4458065263922006,1.0287244319915771,0.9145001769065857,2.4450998306274414,0.15431675116484556,1.8852007389068604,0.05879100958769712,73.28968180996478,61.92794228055512,3.2405727075148074,7.415424944114301,480.08477783203125,414.6983650683703,1.2535390759770093,2.6241627340499982,3.8016004227237166,48.076422488968184,148.76241690877103,244.82046523903261,0.11042267084121704,1.3233577013015747,3.1218504905700684
ttHjj fullhad,33,0.0913439,645.4191,2.0,7,4.0,3.0,2.0,4.0,188.70880126953125,1.7044756412506104,-1.1016902923583984,91.8616943359375,1.5364664793014526,0.9278184175491333,56.351497650146484,2.108280658721924,2.0727391242980957,36.0252571105957,-0.27094316482543945,2.267381191253662,66.97504425048828,-0.12668073177337646,1.593766689300537,40.2132453918457,0.799026370048523,1.3098223209381104,229.65068681948839,135.69822664169553,58.89267181454608,1.1247035349087497,3.787508912543857,0.9682758092032652,0.16800916194915771,2.3792238235473633,0.9257071018218994,1.112084062891551,2.9469505866342267,0.28394436836242676,169.40431264703923,91.96084177122772,106.1773936607389,2.408608469518145,615.5806274414062,455.2591082875331,0.6654672573514059,2.158773934301511,1.5013699916941896,37.88579777745353,147.80612463747084,326.40244963916257,0.144262433052063,1.2084686756134033,2.3792238235473633
ttHjj fullhad,34,0.09459311,803.6324,2.0,8,4.0,4.0,2.0,4.0,81.90799713134766,0.9728677272796631,2.4443013668060303,74.13761901855469,1.3605297803878784,0.17699380218982697,35.47829055786133,-0.23958249390125275,-2.533783435821533,34.947540283203125,2.2767655849456787,-1.3633737564086914,142.01669311523438,1.7264885902404785,0.681549608707428,127.30368041992188,1.7524502277374268,-0.690452516078949,145.7190364912914,122.07618389825738,181.6779101808498,2.3002098289662283,3.1964934219517467,1.3722477316577557,0.38766205310821533,2.516348123550415,0.025961637496948242,2.2673075199127197,1.9711829741769513,1.372002124786377,66.43631632517757,58.70763489465975,208.6044543519148,5.087840755717711,758.8564453125,295.9656923110183,0.31666916687273305,1.3770346253333214,1.1757228688844368,70.60580844544423,140.35288743194533,224.11381756124803,0.025961637496948242,1.0190964937210083,2.516348123550415
ttHjj fullhad,35,0.09518804,542.4144,2.0,6,4.0,2.0,2.0,4.0,53.83045959472656,-0.38997429609298706,2.7396464347839355,49.67615509033203,-1.736069917678833,0.6652491688728333,38.0580940246582,0.8453304171562195,1.6071308851242065,33.15118408203125,0.08249999582767487,-2.364661931991577,113.91273498535156,-1.4859375953674316,-1.6075648069381714,44.66986083984375,-1.8791157007217407,2.655338764190674,119.20469453903829,72.25681650842799,128.55610471313895,2.4728723230471017,1.1274495057526328,2.0581853254450904,1.3460955619812012,0.7628304362297058,0.3931781053543091,2.074397325515747,0.830200044316701,2.0202816168414515,52.7683640466011,29.066304072779012,102.7112921773551,4.247203830234763,446.4844970703125,255.63355529216423,3.7184055088013332,0.6711610076172716,3.455697252593448,53.81682154364117,120.46298532090886,234.29106723145776,0.14304578304290771,1.3449269533157349,2.7244460582733154
ttHjj fullhad,36,0.100450836,991.6956,2.0,8,5.0,3.0,2.0,5.0,207.31546020507812,-1.3174725770950317,-1.6430037021636963,112.53318786621094,-1.491045594215393,-0.40377429127693176,68.58062744140625,-2.4205756187438965,2.2588605880737305,39.915428161621094,0.8116791248321533,-1.4627354145050049,36.37237548828125,-0.27911096811294556,-2.1600375175476074,179.06985473632812,-1.0750083923339844,-2.6078813076019287,184.2337283787282,153.21033967081286,208.6761799154744,1.9102652658911439,2.4934675299618267,2.207022633301996,0.17357301712036133,2.1414647102355957,1.8866875171661377,1.9023632129007062,1.2773054520315448,1.1451458930969238,266.1434397064037,67.69779317736199,198.9019280589424,4.535178862923629,963.6728515625,437.1885451566501,2.4303423621966846,1.3710172003952839,2.6190165683716957,53.63744218776354,184.25100103652534,274.0937534896323,0.17357301712036133,1.3359695672988892,3.23225474357605
ttHjj fullhad,37,0.106217034,1297.6106,2.0,7,4.0,3.0,2.0,4.0,237.14466857910156,1.2524813413619995,-3.094235897064209,96.43603515625,-0.5740795135498047,0.7969555854797363,94.3731460571289,-1.0971823930740356,-0.3926226794719696,71.73513793945312,-0.6435825228691101,-2.418971538543701,250.64752197265625,-1.1454781293869019,1.211179494857788,199.25338745117188,-0.537371814250946,1.9965037107467651,426.13019293338857,148.09733449063515,231.41404659963368,3.009644333437289,2.0764976330666576,2.4334736984428815,1.8265608549118042,0.45359987020492554,0.6081063151359558,2.391993824635641,2.026348829269409,2.356268437700816,179.04911287204965,89.97386413759747,416.125577168064,8.928434310004647,1200.6949462890625,784.2431603391349,2.901143460415207,2.6345098518200425,0.6017900332585672,117.127513667072,302.43301012605394,842.9859507211297,0.03670769929885864,0.9159155488014221,2.3979594707489014
ttHjj fullhad,38,0.11120525,1049.1807,2.0,7,4.0,3.0,2.0,4.0,137.35665893554688,0.7327074408531189,2.9983768463134766,88.81090545654297,0.5060643553733826,1.9726818799972534,68.91320037841797,-1.1392356157302856,-1.170379877090454,50.38801574707031,-0.7444868087768555,-2.3171255588531494,182.07260131835938,0.419281929731369,0.030243126675486565,174.18319702148438,1.1548662185668945,-0.7938510775566101,120.63899818622657,73.18258584047616,204.66402303110726,1.050436695913758,1.212786988400084,1.104633610540847,0.22664308547973633,0.3947488069534302,0.7355842590332031,1.0256949663162231,1.1467456817626953,0.8240941762924194,198.50559302060068,100.72466061938222,326.4535106702372,9.888523905472098,1049.1806640625,430.10543884866024,2.1507878885917306,2.982183320420929,2.7397803722236325,73.18258584047616,221.09583007711484,325.66368190037184,0.08678242564201355,1.0659250020980835,2.2941017150878906
ttHjj fullhad,39,0.11633076,845.59894,2.0,8,4.0,4.0,2.0,4.0,127.45150756835938,0.37992531061172485,2.8977837562561035,78.74868774414062,-0.23679964244365692,-2.1990325450897217,46.523162841796875,1.432181715965271,1.2372856140136719,31.681386947631836,0.17111822962760925,-0.11464416980743408,168.74444580078125,-1.2129238843917847,-1.3098963499069214,114.33201599121094,0.9865869283676147,-0.2013881951570511,130.17996744691743,73.45906727528032,401.6084102325416,2.0501824959066868,1.8487820806659285,2.995209604792395,0.616724967956543,1.2610634565353394,2.1995108127593994,1.955223409337453,1.351929783821106,2.0330845435434064,173.12795081854927,61.710285396446714,242.39565355934835,4.332806780054288,821.9053955078125,307.7044011894511,2.8268824847002554,1.2630299885838052,2.3531591468278403,58.53623606183982,185.1387680502822,401.6084102325416,0.2088070809841156,1.1402995586395264,2.6451056003570557
ttHjj fullhad,40,0.11829859,1080.4155,2.0,9,5.0,4.0,2.0,5.0,260.4734191894531,-0.8214179277420044,2.7370872497558594,128.8201141357422,0.3352896571159363,0.9586202502250671,128.5971221923828,-1.8916597366333008,0.340191125869751,60.364383697509766,-0.2349187433719635,-3.1181106567382812,40.6427116394043,0.6515995264053345,-2.7225475311279297,96.16388702392578,-0.34726619720458984,-1.0683537721633911,368.5487049387729,242.34292109592673,114.94509363734971,2.1215364610083607,1.6867410856161396,1.791671902312253,1.156707525253296,1.6567410230636597,0.9988657236099243,1.7784669399261475,0.3167091290182391,1.4873988946252545,265.7151154609049,73.6739695855115,101.23331980333418,0.16870104424422097,1013.0186157226562,723.7046740203965,2.4285850687666093,0.8525045300072306,3.182799903642597,54.01763686208354,222.8187470742117,405.96991413105576,0.11234745383262634,1.086584448814392,2.5432591438293457
ttHjj fullhad,41,0.12255459,574.03406,2.0,8,4.0,4.0,2.0,4.0,62.5079460144043,-2.3732693195343018,-2.907027006149292,56.326866149902344,-1.6150431632995605,-2.577521562576294,50.82468795776367,-0.3695431351661682,1.4236128330230713,40.77592849731445,0.4661429226398468,-2.187253952026367,76.11812591552734,-0.20546062290668488,0.5790058374404907,71.83077239990234,2.172675371170044,-0.7620203495025635,53.19367264508763,97.52104266488976,239.85082057347995,2.9125146146823973,0.9584307212727138,2.730179790054213,0.7582261562347412,0.8356860876083374,2.378135919570923,2.812087210016795,0.46927413145964536,1.3410261869430542,117.23004479335064,23.43179584199023,115.94900119672307,3.2733292664561153,574.0340576171875,329.0755778372179,2.4329356173370074,3.7871374515294014,2.9076640808951426,53.19367264508763,199.65391929219282,654.7680139741908,0.16408251225948334,1.9424909353256226,4.545944690704346
ttHjj fullhad,42,0.12758857,817.17816,2.0,7,4.0,3.0,2.0,4.0,129.02822875976562,-0.8365753293037415,0.2804277241230011,101.65262603759766,0.1597653031349182,0.3583802878856659,53.455902099609375,-1.1474765539169312,-0.7214887142181396,44.19124984741211,-0.6254758834838867,1.4659168720245361,298.7537841796875,-1.2372604608535767,-2.996185541152954,41.0488166809082,-2.4259164333343506,-0.3904229402542114,130.83210752101905,92.0357653673877,259.697123501275,3.2215811732508377,1.0876385702176252,1.303846997938394,0.9963406324386597,0.5220006704330444,1.188655972480774,3.0636400898271283,0.9541870673471173,0.53583017190034,230.50811450116387,45.58853678304627,264.2904370864678,1.8055759928384123,817.1781616210938,257.8803128824494,1.1402429979092776,1.2668793023483493,3.1102198201593807,69.65999167920737,182.05271253332114,443.0896729669101,0.08978390693664551,1.0049775838851929,2.585681676864624
ttHjj fullhad,43,0.13198186,742.65344,2.0,7,5.0,2.0,2.0,5.0,183.71505737304688,1.2712856531143188,-3.0739946365356445,159.7079315185547,-0.2986811399459839,0.3969244956970215,65.99394989013672,1.312430739402771,1.5381830930709839,48.328433990478516,0.19807025790214539,-0.06384466588497162,36.445594787597656,1.1986850500106812,-1.636738896369934,54.31106948852539,-1.8160301446914673,-0.4033116400241852,164.62631961998662,76.39464212193789,176.40570193528058,1.671513937732106,1.8641958362688458,1.7154375032096998,0.04114508628845215,1.0006147623062134,1.5173490047454834,1.6710074583636683,1.5728942155838013,0.8002361059188843,188.89294829703337,60.46923576419666,201.3447805258862,2.4389083757280003,706.3240356445312,336.94692281863126,0.735109383327643,3.6064735110293804,2.892066527043496,70.44695118387428,198.80209557676,487.8210781495965,0.04114508628845215,1.4235213994979858,3.1284608840942383
ttHjj fullhad,44,0.133309,761.9129,2.0,6,4.0,2.0,2.0,4.0,149.52032470703125,1.2688840627670288,-2.975114345550537,111.1287612915039,-0.24762795865535736,0.5786429047584534,70.58346557617188,-0.918811023235321,-0.14511528611183167,63.8665657043457,-0.9599918723106384,1.984903335571289,102.296875,1.6174957752227783,0.4631247818470001,30.254520416259766,-1.6311489343643188,2.616224527359009,334.26600982227603,118.85349142012012,290.13271747483753,3.1224328014097873,1.0124118250371046,3.395704844957349,1.5165120363235474,0.04118084907531738,3.2486448287963867,2.7294281164752405,1.0115739424997052,0.9884928782754621,65.24491829447295,65.40499196791933,89.3076909399648,10.747975279471607,761.9129028320312,592.5356179505048,3.8646875100990816,1.875153178538049,2.9579834461277468,44.25586562866287,214.39800426623813,341.3240438363149,0.04118084907531738,1.5734024047851562,3.2486448287963867
ttHjj fullhad,45,0.13815995,972.16675,2.0,6,5.0,1.0,2.0,5.0,187.05662536621094,-1.7829043865203857,-1.679433822631836,175.18482971191406,-1.6681751012802124,0.807837724685669,147.41761779785156,-0.2466135323047638,-0.9173491597175598,120.35944366455078,-0.5690195560455322,-1.7905079126358032,95.08787536621094,1.5341517925262451,2.317638635635376,174.88002014160156,0.7848659157752991,2.418720006942749,353.938905383563,123.5296709788624,113.4753332727721,0.6643033335797075,0.9307802382636167,3.1314754003161385,0.11472928524017334,0.32240602374076843,0.749285876750946,0.6543211062722882,0.8731587529182434,3.04051128228242,116.94986596784472,242.93004845238428,269.65330598507694,9.509520602136188,946.6649169921875,710.3759307842337,2.518401003115193,3.941629647266421,3.0154548483129733,113.4753332727721,387.42714788135333,719.7083685017208,0.11472928524017334,1.617787480354309,3.317056179046631
ttHjj fullhad,46,0.1424617,606.5464,2.0,7,4.0,3.0,2.0,4.0,77.30964660644531,0.47473180294036865,2.243377685546875,61.44486999511719,1.0860989093780518,0.6929243803024292,38.77408218383789,1.360107660293579,-1.6096270084381104,30.842981338500977,0.7640263438224792,0.009412150830030441,66.29301452636719,-0.8062824606895447,-1.4135249853134155,44.43724822998047,-0.11929261684417725,-2.6386187076568604,111.05411386444317,55.158952337422505,75.71792710957223,1.6666358902224,1.6350785981711875,1.4045674330810891,0.6113671064376831,0.5960813164710999,0.6869898438453674,1.5504533052444458,1.5225534756952008,1.2250937223434448,99.72717646411243,48.36709382642302,91.46529849990685,0.565596017660741,523.7724609375,215.45310484582967,2.535784573331133,1.7007426846250107,2.31332180481551,40.06049336756293,102.95084546458455,180.3955448477287,0.27400875091552734,0.9824946522712708,2.1663901805877686
ttHjj fullhad,47,0.14740416,513.4977,2.0,6,4.0,2.0,2.0,4.0,74.6838607788086,-0.3669779300689697,-0.9528821110725403,59.32069396972656,0.44499585032463074,1.8990110158920288,53.7300910949707,-0.551627516746521,2.1290016174316406,43.96343231201172,-0.797066330909729,-1.9080008268356323,121.58758544921875,2.3815996646881104,-2.3515260219573975,100.70671844482422,0.30827412009239197,0.8630334734916687,144.2590217249759,90.84135995313335,354.9882459805266,0.8621062867396875,0.92843907620332,3.70339616989902,0.8119738101959229,0.245438814163208,2.0733256340026855,0.28969946702057925,0.8954099098867694,3.0686257521258753,24.60183117461778,43.19799158620182,22.38691807343322,11.533113195243553,513.4976806640625,258.7427176520977,3.282369860126478,4.835138202306494,5.9649607171459085,62.34735053996916,185.7766934326979,374.9569155884129,0.13672173023223877,1.3038970232009888,3.178666114807129
ttHjj fullhad,48,0.14996691,380.94095,2.0,6,4.0,2.0,2.0,4.0,68.55523681640625,-0.01773899979889393,1.5080280303955078,58.86137771606445,1.0071001052856445,-2.03245210647583,45.391258239746094,0.19475136697292328,3.1404500007629395,44.02409362792969,-0.4660113453865051,-2.2887213230133057,36.84132385253906,-1.7877309322357178,1.440683364868164,33.54069900512695,2.028503179550171,-1.5237400531768799,143.21379111278495,49.52822833873043,243.05355658839594,1.0997302096340194,2.3810973614767286,4.832333700957757,1.024839162826538,0.6607627272605896,3.8162341117858887,0.3988874832815448,2.287578908605031,2.964423418045044,26.973270415820146,81.38866384108276,7.041276122609006,8.741390983915851,380.9409484863281,231.06670779014843,2.775786867429848,2.0752168626730874,3.6161770601359073,49.52822833873043,115.77763015328432,243.05355658839594,0.21249036490917206,1.5808663368225098,3.8162341117858887
ttHjj fullhad,49,0.15129405,507.59848,2.0,6,4.0,2.0,2.0,4.0,99.40003204345703,-1.2603408098220825,-0.6290050148963928,63.304073333740234,-1.5127696990966797,-2.026465654373169,38.8574104309082,1.914369821548462,1.769569754600525,34.984169006347656,-0.7875450253486633,2.741407871246338,61.01271057128906,-0.1320074498653412,1.5195420980453491,35.653751373291016,-0.3875749409198761,-1.1781424283981323,108.07946122680626,138.83099620572358,92.96230854021684,1.4200763182369955,3.4652818454461616,2.709763190150848,0.25242888927459717,2.7019147872924805,0.2555674910545349,1.397460699081421,2.16975453694398,2.6976845264434814,126.72123294699213,65.31917768590317,32.6303924386422,2.033892015377291,507.5984802246094,479.7250066816088,4.032000262357539,1.3574927117182671,2.191714887439436,63.04116617977697,132.21932313458262,314.5699533540963,0.25242888927459717,1.3947111368179321,3.4271395206451416
